date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:59:57	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Mar%202020%2002:59:58%20GMT	https://codelayers.net/templates/biksy/blog-right-sidebar.html	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/blog-right-sidebar.html	(from https://codelayers.net/templates/biksy/page-team-parallax.html)
21:59:57	162173/162173	---M--	200	added ('OK')	image/jpeg	etag:%22226e93-2797d-59274087fad00%22	https://codelayers.net/templates/biksy/images/65.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/65.jpg	(from https://codelayers.net/templates/biksy/page-about5.html)
21:59:57	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Mar%202020%2002:59:58%20GMT	https://codelayers.net/templates/biksy/blog-1-columns.html	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/blog-1-columns.html	(from https://codelayers.net/templates/biksy/page-team-parallax.html)
21:59:57	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Mar%202020%2002:59:58%20GMT	https://codelayers.net/templates/biksy/blog-2-columns.html	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/blog-2-columns.html	(from https://codelayers.net/templates/biksy/page-team-parallax.html)
21:59:58	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Mar%202020%2002:59:58%20GMT	https://codelayers.net/templates/biksy/blog-4-columns.html	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/blog-4-columns.html	(from https://codelayers.net/templates/biksy/page-team-parallax.html)
21:59:58	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Mar%202020%2002:59:59%20GMT	https://codelayers.net/templates/biksy/blog-5-columns.html	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/blog-5-columns.html	(from https://codelayers.net/templates/biksy/page-team-parallax.html)
21:59:58	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Mar%202020%2002:59:59%20GMT	https://codelayers.net/templates/biksy/blog-6-columns.html	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/blog-6-columns.html	(from https://codelayers.net/templates/biksy/page-team-parallax.html)
21:59:58	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Mar%202020%2002:59:59%20GMT	https://codelayers.net/templates/biksy/blog-default-full-width.html	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/blog-default-full-width.html	(from https://codelayers.net/templates/biksy/page-team-parallax.html)
21:59:58	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Mar%202020%2002:59:59%20GMT	https://codelayers.net/templates/biksy/blog-default-left-sidebar.html	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/blog-default-left-sidebar.html	(from https://codelayers.net/templates/biksy/page-team-parallax.html)
21:59:59	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Mar%202020%2002:59:59%20GMT	https://codelayers.net/templates/biksy/blog-default-right-sidebar.html	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/blog-default-right-sidebar.html	(from https://codelayers.net/templates/biksy/page-team-parallax.html)
21:59:59	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Mar%202020%2003:00:00%20GMT	https://codelayers.net/templates/biksy/blog-full-width-thumbnail.html	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/blog-full-width-thumbnail.html	(from https://codelayers.net/templates/biksy/page-team-parallax.html)
21:59:59	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Mar%202020%2003:00:00%20GMT	https://codelayers.net/templates/biksy/blog-left-sidebar-thumbnail.html	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/blog-left-sidebar-thumbnail.html	(from https://codelayers.net/templates/biksy/page-team-parallax.html)
21:59:59	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Mar%202020%2003:00:00%20GMT	https://codelayers.net/templates/biksy/blog-right-sidebar-thumbnail.html	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/blog-right-sidebar-thumbnail.html	(from https://codelayers.net/templates/biksy/page-team-parallax.html)
22:00:00	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Mar%202020%2003:00:00%20GMT	https://codelayers.net/templates/biksy/blog-author-thumbnail.html	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/blog-author-thumbnail.html	(from https://codelayers.net/templates/biksy/page-team-parallax.html)
22:00:00	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Mar%202020%2003:00:01%20GMT	https://codelayers.net/templates/biksy/blog-comments-thumbnail.html	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/blog-comments-thumbnail.html	(from https://codelayers.net/templates/biksy/page-team-parallax.html)
22:00:00	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Mar%202020%2003:00:01%20GMT	https://codelayers.net/templates/biksy/blog-gallery-post.html	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/blog-gallery-post.html	(from https://codelayers.net/templates/biksy/page-team-parallax.html)
22:00:00	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Mar%202020%2003:00:01%20GMT	https://codelayers.net/templates/biksy/blog-sidebar-post.html	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/blog-sidebar-post.html	(from https://codelayers.net/templates/biksy/page-team-parallax.html)
22:00:00	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Mar%202020%2003:00:01%20GMT	https://codelayers.net/templates/biksy/css/band.css	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/css/band.css	(from https://codelayers.net/templates/biksy/page-team-creative.html)
22:00:01	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Mar%202020%2003:00:01%20GMT	https://codelayers.net/templates/biksy/css/barber.css	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/css/barber.css	(from https://codelayers.net/templates/biksy/page-team-creative.html)
22:00:01	4613/4613	---M--	200	added ('OK')	image/png	etag:%22226f01-1205-5985906f84b00%22	https://codelayers.net/templates/biksy/images/logo/logo-circle.png	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/logo/logo-circle.png	(from https://codelayers.net/templates/biksy/page-team-creative.html)
22:00:03	597727/597727	---M--	200	added ('OK')	image/png	etag:%22226f13-91edf-59274087fad00%22	https://codelayers.net/templates/biksy/images/p8.png	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/p8.png	(from https://codelayers.net/templates/biksy/page-team-creative.html)
22:00:03	404690/404690	---M--	200	added ('OK')	image/png	etag:%22226f14-62cd2-59274087fad00%22	https://codelayers.net/templates/biksy/images/p9.png	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/p9.png	(from https://codelayers.net/templates/biksy/page-team-creative.html)
22:00:04	1659/1659	---M--	200	added ('OK')	text/css	etag:%222270b3-67b-5927408db3a80%22	https://codelayers.net/templates/biksy/js/accordion/js/demo.css	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/js/accordion/js/demo.css	(from https://codelayers.net/templates/biksy/page-faq1.html)
22:00:04	12383/12383	---M--	200	added ('OK')	image/jpeg	etag:%22226f0b-305f-59274087fad00%22	https://codelayers.net/templates/biksy/images/p16.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/p16.jpg	(from https://codelayers.net/templates/biksy/page-faq1.html)
22:00:04	6486/6486	---M--	200	added ('OK')	image/jpeg	etag:%22226f0c-1956-59274087fad00%22	https://codelayers.net/templates/biksy/images/p17.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/p17.jpg	(from https://codelayers.net/templates/biksy/page-faq1.html)
22:00:04	111078/111078	---M--	200	added ('OK')	text/css	etag:%22222b22-1b1e6-598594d2f2580%22	https://codelayers.net/templates/biksy/css/shortcodes.css	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/css/shortcodes.css	(from https://codelayers.net/templates/biksy/page-faq1.html)
22:00:04	452707/452707	---M--	200	added ('OK')	image/png	etag:%22226f05-6e863-59274087fad00%22	https://codelayers.net/templates/biksy/images/p10.png	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/p10.png	(from https://codelayers.net/templates/biksy/page-team-creative.html)
22:00:04	19487/19487	---M--	200	added ('OK')	image/jpeg	etag:%22226f0d-4c1f-59274087fad00%22	https://codelayers.net/templates/biksy/images/p18.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/p18.jpg	(from https://codelayers.net/templates/biksy/page-faq1.html)
22:00:05	64015/64015	---M--	200	added ('OK')	image/jpeg	etag:%22226f06-fa0f-59274087fad00%22	https://codelayers.net/templates/biksy/images/p11.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/p11.jpg	(from https://codelayers.net/templates/biksy/page-faq1.html)
22:00:05	18334/18334	---M--	200	added ('OK')	image/jpeg	etag:%22226f08-479e-59274087fad00%22	https://codelayers.net/templates/biksy/images/p13.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/p13.jpg	(from https://codelayers.net/templates/biksy/page-faq1.html)
22:00:05	31944/31944	---M--	200	added ('OK')	image/jpeg	etag:%22226f09-7cc8-59274087fad00%22	https://codelayers.net/templates/biksy/images/p14.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/p14.jpg	(from https://codelayers.net/templates/biksy/page-faq1.html)
22:00:05	43771/43771	---M--	200	added ('OK')	image/jpeg	etag:%22226f07-aafb-59274087fad00%22	https://codelayers.net/templates/biksy/images/p12.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/p12.jpg	(from https://codelayers.net/templates/biksy/page-faq1.html)
22:00:06	18495/18495	---M--	200	added ('OK')	image/jpeg	etag:%22226f0a-483f-59274087fad00%22	https://codelayers.net/templates/biksy/images/p15.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/p15.jpg	(from https://codelayers.net/templates/biksy/page-faq1.html)
22:00:06	711/711	---M--	200	added ('OK')	application/javascript	etag:%222270b1-2c7-5927408db3a80%22	https://codelayers.net/templates/biksy/js/accordion/js/accordion.js	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/js/accordion/js/accordion.js	(from https://codelayers.net/templates/biksy/page-faq1.html)
22:00:06	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Mar%202020%2003:00:07%20GMT	https://codelayers.net/templates/biksy/index-faq2.html	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/index-faq2.html	(from https://codelayers.net/templates/biksy/page-faq2.html)
22:00:06	3755/3755	---M--	200	added ('OK')	application/javascript	etag:%2222714f-eab-5927408db3a80%22	https://codelayers.net/templates/biksy/js/gmaps/jquery.gmap.min.js	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/js/gmaps/jquery.gmap.min.js	(from https://codelayers.net/templates/biksy/page-contact.html)
22:00:07	5081/5081	---M--	200	added ('OK')	application/javascript	etag:%22227148-13d9-5927408db3a80%22	https://codelayers.net/templates/biksy/js/gmaps/examples.js	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/js/gmaps/examples.js	(from https://codelayers.net/templates/biksy/page-contact.html)
22:00:07	1605/1605	---M--	200	added ('OK')	application/javascript	etag:%222270c5-645-5927f0cfd9300%22	https://codelayers.net/templates/biksy/js/cform/form-validate.js	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/js/cform/form-validate.js	(from https://codelayers.net/templates/biksy/page-contact.html)
22:00:08	138911/138911	---M--	200	added ('OK')	image/jpeg	etag:%22226e94-21e9f-59274087fad00%22	https://codelayers.net/templates/biksy/images/66.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/66.jpg	(from https://codelayers.net/templates/biksy/page-left-sidebar.html)
22:00:09	9550/9550	---M--	200	added ('OK')	application/javascript	etag:%222270c8-254e-5927408db3a80%22	https://codelayers.net/templates/biksy/js/countdown-timers/countdown/jquery.countdown.js	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/js/countdown-timers/countdown/jquery.countdown.js	(from https://codelayers.net/templates/biksy/page-coming-soon.html)
22:00:09	168479/168479	---M--	200	added ('OK')	image/jpeg	etag:%22226f0f-2921f-59274087fad00%22	https://codelayers.net/templates/biksy/images/p3.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/p3.jpg	(from https://codelayers.net/templates/biksy/page-full-width.html)
22:00:10	26711/26711	---M-Z	200	added ('OK')	text/css	etag:%221544639719%22	http://maxcdn.bootstrapcdn.com/font-awesome/4.4.0/css/font-awesome.min.css	D:/Desktop/ORGANIZAR/524/524/maxcdn.bootstrapcdn.com/font-awesome/4.4.0/css/font-awesome.min.css	(from https://codelayers.net/templates/biksy/shortcodes-videos.html)
22:00:10	121260/121260	---M-Z	200	added ('OK')	text/css	etag:%221544639647%22	https://maxcdn.bootstrapcdn.com/bootstrap/3.3.6/css/bootstrap.min.css	D:/Desktop/ORGANIZAR/524/524/maxcdn.bootstrapcdn.com/bootstrap/3.3.6/css/bootstrap.min.css	(from https://codelayers.net/templates/biksy/shortcodes-videos.html)
22:00:11	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Mar%202020%2003:00:12%20GMT	https://codelayers.net/templates/biksy/images/cs-14.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/cs-14.jpg	(from https://codelayers.net/templates/biksy/shortcodes-videos.html)
22:00:11	102166/102166	---M--	200	added ('OK')	image/jpeg	etag:%2222705c-18f16-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/poster-1.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/poster-1.jpg	(from https://codelayers.net/templates/biksy/shortcodes-videos.html)
22:00:11	21051/21051	---M--	200	added ('OK')	image/jpeg	etag:%22226f69-523b-59274089e3180%22	https://codelayers.net/templates/biksy/images/portfolio//ce3-3.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/portfolio/ce3-3.jpg	(from https://codelayers.net/templates/biksy/portfolio-full-width.html)
22:00:12	25462/25462	---M--	200	added ('OK')	image/jpeg	etag:%22226f67-6376-59274089e3180%22	https://codelayers.net/templates/biksy/images/portfolio/ce3-1.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/portfolio/ce3-1.jpg	(from https://codelayers.net/templates/biksy/portfolio-full-width.html)
22:00:12	18070/18070	---M--	200	added ('OK')	image/jpeg	etag:%22226f68-4696-59274089e3180%22	https://codelayers.net/templates/biksy/images/portfolio/ce3-2.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/portfolio/ce3-2.jpg	(from https://codelayers.net/templates/biksy/portfolio-full-width.html)
22:00:12	13835/13835	---M--	200	added ('OK')	image/jpeg	etag:%22226f6a-360b-59274089e3180%22	https://codelayers.net/templates/biksy/images/portfolio/ce3-4.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/portfolio/ce3-4.jpg	(from https://codelayers.net/templates/biksy/portfolio-full-width.html)
22:00:12	28106/28106	---M--	200	added ('OK')	image/jpeg	etag:%22226f6c-6dca-59274089e3180%22	https://codelayers.net/templates/biksy/images/portfolio/ce3-6.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/portfolio/ce3-6.jpg	(from https://codelayers.net/templates/biksy/portfolio-full-width.html)
22:00:13	23926/23926	---M--	200	added ('OK')	image/jpeg	etag:%22226f6b-5d76-59274089e3180%22	https://codelayers.net/templates/biksy/images/portfolio/ce3-5.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/portfolio/ce3-5.jpg	(from https://codelayers.net/templates/biksy/portfolio-full-width.html)
22:00:13	31462/31462	---M--	200	added ('OK')	image/jpeg	etag:%22226f6d-7ae6-59274089e3180%22	https://codelayers.net/templates/biksy/images/portfolio/ce3-7.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/portfolio/ce3-7.jpg	(from https://codelayers.net/templates/biksy/portfolio-full-width.html)
22:00:13	15191/15191	---M--	200	added ('OK')	image/jpeg	etag:%22226f6e-3b57-59274089e3180%22	https://codelayers.net/templates/biksy/images/portfolio/ce3-8.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/portfolio/ce3-8.jpg	(from https://codelayers.net/templates/biksy/portfolio-full-width.html)
22:00:13	1146/1146	---M--	200	added ('OK')	application/javascript	etag:%2222711e-47a-5927408db3a80%22	https://codelayers.net/templates/biksy/js/cubeportfolio/main-mosaic3.js	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/js/cubeportfolio/main-mosaic3.js	(from https://codelayers.net/templates/biksy/portfolio-full-width.html)
22:00:14	7853/7853	---M-Z	200	added ('OK')	text/html	etag:%222270d7-1ead-5927408db3a80-gzip%22	https://codelayers.net/templates/biksy/js/cubeportfolio/ajax-juicy-projects/project1.html	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/js/cubeportfolio/ajax-juicy-projects/project1.html	(from https://codelayers.net/templates/biksy/portfolio-1-columns.html)
22:00:14	2197/2197	---M--	200	added ('OK')	application/javascript	etag:%22227110-895-5927408db3a80%22	https://codelayers.net/templates/biksy/js/cubeportfolio/cols-2.js	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/js/cubeportfolio/cols-2.js	(from https://codelayers.net/templates/biksy/portfolio-1-columns.html)
22:00:14	2197/2197	---M--	200	added ('OK')	application/javascript	etag:%22227111-895-5927408db3a80%22	https://codelayers.net/templates/biksy/js/cubeportfolio/cols-3.js	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/js/cubeportfolio/cols-3.js	(from https://codelayers.net/templates/biksy/portfolio-3-columns.html)
22:00:14	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Mar%202020%2003:00:15%20GMT	https://codelayers.net/templates/biksy/images/portfolio/ce3-67.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/portfolio/ce3-67.jpg	(from https://codelayers.net/templates/biksy/portfolio-4-columns.html)
22:00:15	2197/2197	---M--	200	added ('OK')	application/javascript	etag:%22227112-895-5927408db3a80%22	https://codelayers.net/templates/biksy/js/cubeportfolio/cols-4.js	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/js/cubeportfolio/cols-4.js	(from https://codelayers.net/templates/biksy/portfolio-4-columns.html)
22:00:15	2197/2197	---M--	200	added ('OK')	application/javascript	etag:%22227113-895-5927408db3a80%22	https://codelayers.net/templates/biksy/js/cubeportfolio/cols-5.js	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/js/cubeportfolio/cols-5.js	(from https://codelayers.net/templates/biksy/portfolio-5-columns.html)
22:00:15	2197/2197	---M--	200	added ('OK')	application/javascript	etag:%22227114-895-5927408db3a80%22	https://codelayers.net/templates/biksy/js/cubeportfolio/cols-6.js	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/js/cubeportfolio/cols-6.js	(from https://codelayers.net/templates/biksy/portfolio-6-columns.html)
22:00:16	60005/60005	---M--	200	added ('OK')	image/jpeg	etag:%22226f2c-ea65-59274089e3180%22	https://codelayers.net/templates/biksy/images/portfolio/2.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/portfolio/2.jpg	(from https://codelayers.net/templates/biksy/portfolio-masonry.html)
22:00:16	23238/23238	---M--	200	added ('OK')	image/jpeg	etag:%22226f37-5ac6-59274089e3180%22	https://codelayers.net/templates/biksy/images/portfolio/3.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/portfolio/3.jpg	(from https://codelayers.net/templates/biksy/portfolio-masonry.html)
22:00:16	12114/12114	---M--	200	added ('OK')	image/jpeg	etag:%22226f88-2f52-5927408bcb600%22	https://codelayers.net/templates/biksy/images/portfolio/masonry-sm1.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/portfolio/masonry-sm1.jpg	(from https://codelayers.net/templates/biksy/portfolio-masonry.html)
22:00:16	36260/36260	---M--	200	added ('OK')	image/jpeg	etag:%22226f84-8da4-5927408bcb600%22	https://codelayers.net/templates/biksy/images/portfolio/masonry-big1.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/portfolio/masonry-big1.jpg	(from https://codelayers.net/templates/biksy/portfolio-masonry.html)
22:00:17	10339/10339	---M--	200	added ('OK')	image/jpeg	etag:%22226f89-2863-5927408bcb600%22	https://codelayers.net/templates/biksy/images/portfolio/masonry-sm2.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/portfolio/masonry-sm2.jpg	(from https://codelayers.net/templates/biksy/portfolio-masonry.html)
22:00:17	79155/79155	---M--	200	added ('OK')	image/jpeg	etag:%22226f39-13533-59274089e3180%22	https://codelayers.net/templates/biksy/images/portfolio/4.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/portfolio/4.jpg	(from https://codelayers.net/templates/biksy/portfolio-masonry.html)
22:00:17	49333/49333	---M--	200	added ('OK')	image/jpeg	etag:%22226f3b-c0b5-59274089e3180%22	https://codelayers.net/templates/biksy/images/portfolio/6.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/portfolio/6.jpg	(from https://codelayers.net/templates/biksy/portfolio-masonry.html)
22:00:18	12402/12402	---M--	200	added ('OK')	image/jpeg	etag:%22226f86-3072-5927408bcb600%22	https://codelayers.net/templates/biksy/images/portfolio/masonry-big3.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/portfolio/masonry-big3.jpg	(from https://codelayers.net/templates/biksy/portfolio-masonry.html)
22:00:18	30387/30387	---M--	200	added ('OK')	image/jpeg	etag:%22226f85-76b3-5927408bcb600%22	https://codelayers.net/templates/biksy/images/portfolio/masonry-big2.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/portfolio/masonry-big2.jpg	(from https://codelayers.net/templates/biksy/portfolio-masonry.html)
22:00:18	37936/37936	---M--	200	added ('OK')	image/jpeg	etag:%22226f25-9430-59274089e3180%22	https://codelayers.net/templates/biksy/images/portfolio/12.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/portfolio/12.jpg	(from https://codelayers.net/templates/biksy/portfolio-masonry.html)
22:00:19	52433/52433	---M--	200	added ('OK')	image/jpeg	etag:%22226f3c-ccd1-59274089e3180%22	https://codelayers.net/templates/biksy/images/portfolio/7.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/portfolio/7.jpg	(from https://codelayers.net/templates/biksy/portfolio-masonry.html)
22:00:19	10942/10942	---M--	200	added ('OK')	image/jpeg	etag:%22226f8a-2abe-5927408bcb600%22	https://codelayers.net/templates/biksy/images/portfolio/masonry-sm3.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/portfolio/masonry-sm3.jpg	(from https://codelayers.net/templates/biksy/portfolio-masonry.html)
22:00:19	14801/14801	---M--	200	added ('OK')	image/jpeg	etag:%22226f8b-39d1-5927408bcb600%22	https://codelayers.net/templates/biksy/images/portfolio/masonry-sm4.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/portfolio/masonry-sm4.jpg	(from https://codelayers.net/templates/biksy/portfolio-masonry.html)
22:00:19	38069/38069	---M--	200	added ('OK')	image/jpeg	etag:%22226f3d-94b5-59274089e3180%22	https://codelayers.net/templates/biksy/images/portfolio/8.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/portfolio/8.jpg	(from https://codelayers.net/templates/biksy/portfolio-masonry.html)
22:00:19	6950/6950	---M--	200	added ('OK')	image/jpeg	etag:%22226f8c-1b26-5927408bcb600%22	https://codelayers.net/templates/biksy/images/portfolio/masonry-sm5.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/portfolio/masonry-sm5.jpg	(from https://codelayers.net/templates/biksy/portfolio-masonry.html)
22:00:20	23536/23536	---M--	200	added ('OK')	image/jpeg	etag:%22226f87-5bf0-5927408bcb600%22	https://codelayers.net/templates/biksy/images/portfolio/masonry-big4.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/portfolio/masonry-big4.jpg	(from https://codelayers.net/templates/biksy/portfolio-masonry.html)
22:00:20	12180/12180	---M--	200	added ('OK')	image/jpeg	etag:%22226f8d-2f94-5927408bcb600%22	https://codelayers.net/templates/biksy/images/portfolio/masonry-sm6.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/portfolio/masonry-sm6.jpg	(from https://codelayers.net/templates/biksy/portfolio-masonry.html)
22:00:20	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Mar%202020%2003:00:21%20GMT	https://codelayers.net/templates/biksy/images/portfolio/9.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/portfolio/9.jpg	(from https://codelayers.net/templates/biksy/portfolio-masonry.html)
22:00:20	17356/17356	---M--	200	added ('OK')	image/jpeg	etag:%22226f8e-43cc-5927408bcb600%22	https://codelayers.net/templates/biksy/images/portfolio/masonry-sm7.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/portfolio/masonry-sm7.jpg	(from https://codelayers.net/templates/biksy/portfolio-masonry.html)
22:00:20	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Mar%202020%2003:00:21%20GMT	https://codelayers.net/templates/biksy/images/portfolio/10.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/portfolio/10.jpg	(from https://codelayers.net/templates/biksy/portfolio-masonry.html)
22:00:21	9824/9824	---M--	200	added ('OK')	image/jpeg	etag:%22226f8f-2660-5927408bcb600%22	https://codelayers.net/templates/biksy/images/portfolio/masonry-sm8.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/portfolio/masonry-sm8.jpg	(from https://codelayers.net/templates/biksy/portfolio-masonry.html)
22:00:21	1123/1123	---M--	200	added ('OK')	application/javascript	etag:%22227125-463-5927408db3a80%22	https://codelayers.net/templates/biksy/js/cubeportfolio/masonry.js	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/js/cubeportfolio/masonry.js	(from https://codelayers.net/templates/biksy/portfolio-masonry.html)
22:00:21	3119/3119	---M-Z	200	added ('OK')	text/html	etag:%222270fa-c2f-5927408db3a80-gzip%22	https://codelayers.net/templates/biksy/js/cubeportfolio/ajax-masonry-projects/project1.html	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/js/cubeportfolio/ajax-masonry-projects/project1.html	(from https://codelayers.net/templates/biksy/portfolio-masonry-projects.html)
